tweet,retweetsCount,favoritesCount
"RT @robertore62: @astro_luca per i mentor di #coderdojo ( e per tutti noi) grazie #wnf14 http://t.co/fKsHGNXpeY VIA @rosybattaglia",9,0
"RT @AVDAVigevano: RT @TeoBrex: @astro_luca @wireditalia #LucaParmitano #wnf14 #italia http://t.co/fLUhnNiRp2",21,0
"RT @pennililla: #ispirazione la chiave dell'emozione @wireditalia @astro_luca @esa http://t.co/gTg2Lqs88v",5,0
"Quindi #statepreoccupati :)",10,30
"#WiredNextFest here I come :) Arrivo!",11,22
"RT @IT2014EU: Dalla Sicilia allo spazio grazie all’Europa @astro_luca ‘ambasciatore’ del semestre #it2014eu #esa #asi http://t.co/D5IxfSJJhY",95,0
"RT @IT2014EU: Martedì 20 maggio presentazione del logo vincitore del bando #lamiaEuropaè con @sandrogozi @stegiannini e @astroluca http://t…",29,0
"@dorisa968 @kikkiar la Scienza ci permette di avere delle contromisure agli effetti deleteri della micro gravità sulla fisiologia.",3,6
"MT“@lorenzojova: @Fiorello tantiauguriattetantiauguriattetantiaugurisaruzzootantiauguuriiiaaa(acuto)aaatttteee” @astro_luca *in controcanto*",5,32
"@kikkiar meravigliosamente scientifico",1,6
"#BringBackOurGirls @la27ora @MalalaFund @Amnestyintl @Change from a father - da un padre http://t.co/xlKOkskriu",134,165
"@PC0101 @Cesare582 confermo tutto :)",0,5
"RT @star_avi8r: A shout out to @astro_luca at the Italian Embassy? #itcultureus #EUOpenHouse http://t.co/4mxXRnoiLi",25,0
"@bedfordscience go get 'em!",3,3
"@PaulRenfrew1 @Cmdr_Hadfield @AstroRM yes",0,0
"Un'intervista diversa dal solito http://t.co/L5NMlZQdVp",39,51
"@Thom_astro @ESA_CAVES @esa or for 'big brother'... to get kicked out :)",3,8
"@pentimento_ @Astrocupola 2:32",0,1
"RT @ESA_CAVES: Nominations for #caves2014 have started:  @astro_luca for @esa  http://t.co/M88Fz6qg1i http://t.co/kGaB3DZOPW",45,0
"RT @Astrocupola: @astro_luca Luca Parmitano at Kemah Olympic Triathlon, 27/4/14. Always ready for another challenge... http://t.co/UVaDCx62…",19,0
"RT @Intervidia: ESP @Astrocupola: @astro_luca Luca Parmitano en triatlón olímpico Kemah, 27/4/14. Siempre listo para otro desafío... http:/…",8,0
"RT @rocarn: @astro_luca @AstroSamantha  progetto di razzo per marte, saturno e luna. Va bene così?  (Pietro, 6anni) http://t.co/oxj0wKDXVq",14,0
"@LuciaTildeI non sono autorizzato a contatti diretti: la pregherei di contattare l'esa per farmi autorizzare. Grazie!",0,0
"@angelitakiz giusto un paio di RT e vado via senza disturbare ;)",1,2
"@Astrocupola questa settimana sono impegnato con la fase terrestre post volo di ProK, un esperimento di fisiologia contro l'osteoporosi.",1,6
"@bruno_marcella @Corriereit @AstroSamantha 'verso l'infinito e oltre'",1,3
"@JaggerJonathan @RusconiSte mi inchino di fronte a un pinguino volante...",0,3
"@chiladura :)",0,0
"@kikkiar io aspetto di scriverle :)",1,6
"RT @rivistaeuropae: Il profilo dell'ambasciatore della Presidenza #Italia del Consiglio dell'#UE @astro_luca nel nostro mensile http://t.co…",6,0
"RT @wireditalia: Volete incontrare dal vivo @astro_luca?  Quando? Il 18 maggio alle 11,45 al Wired Next Fest!  http://t.co/4YTJochTpv http:…",27,0
"RT @AstroKarenN: Very much enjoyed visit to home country of @astro_luca! Thanks for the warm welcome! http://t.co/J2lxI03imY",67,0
"RT @ItalianAirForce: #EVENTO_Roma***#OpenHouse Palazzo Aeronautica***#ingressolibero Sab10e dom11 #maggio INFO:http://t.co/bUiTk3tXNh #open…",10,0
"@angelitakiz perché no?-",1,4
"RT @Astrocupola: #LucaTweetUp con Luca Parmitano: 'Continuare a sognare. Sognare l'impossibile' @social4space @astro_luca - http://t.co/vS7…",12,0
"RT @AstronautAbby: Did you know that @astro_luca and I met by chance? Hear the story in my @Tedx Talk! http://t.co/xuo6fLgvJg",10,0
"RT @CathyTheBoss: @Astro_Mike @Astro_Jeremy @astro_aggie @Astro_Wheels @astro_luca @Astro_Maker pls can I have RT for SONS 18TH TO MAKE IT …",4,0
"@RiccardoCosenza direi di si...",0,0
"@ESA_CAVES @Astro_Andreas @Thom_astro @Astro_Soichi what makes you think you can handle one? ;)",0,2
"@smanto71 capisco",0,0
"@WebtecnologyGE sul sito http://t.co/ZmaSSlKQZe potete trovare i contatti per il pubblico. A presto!",0,1
"@agnesestraw la Soyuz è una navetta per andare e tornare  - l'ISS è la Stazione Spaziale Intermazionale, 100 volte più grande. Attenzione.",3,7
"@WimVO as far as I know, I didn't break anything - but maybe you've heard differently?",0,0
"RT @fmarchese_: .@astro_luca oggi a #Catania: 'Bisogna sognare l'impossibile, sono i progetti a dover essere possibili' #sapevatelo http://…",51,0
"RT @fmarchese_uk: .@astro_luca in #Catania #Sicily: 'You have to dream impossible things; projects have to be possible'. #GoSicilian http:/…",28,0
"RT @ItalianAirForce: Domani ore 14.00 su http://t.co/ZOY1NVXnto nuovo #video 'Aeronautica Militare e lo #Spazio' #Parmitano @astro_luca @As…",18,0
"@EmanueleRoss97 @AstroKarenN @Astro_Alex no, no consequences.",0,0
"RT @pinodifeo: #Napoli #Spazio @astro_luca #Parmitano in #Accademia @ItalianAirForce con il suo #equipaggio #Iss #volare @AstroKaenN http:/…",33,0
"RT @Frabodum: Con @astro_luca un bellissimo ricordo  di #Lucatweetup. Quel giorno ho capito ke la cultura aiuta a costruire la pace http://…",17,0
"RT @Max_Bellisario: Il mio incontro con @astro_luca all'ESRIN di Frascati: spero vi piaccia! http://t.co/NGdalwrbB4",13,0
"RT @ItalianAirForce: Magg. #pilota Luca #Parmitano @astro_luca sarà “#ambasciatore” del semestre di #Presidenza italiana dell’Ue #IT2014eu …",23,0
"RT @alexZalex_: @social4space uno dei miei racconti sul #lucatweetup ... http://t.co/BUgzT2t7Dj",9,0
"Press conference with the #Exp 36/37 crew at 15:00 live on Agenzia Spaziale Italiana ASITV http://t.co/t1hdd10PKR",9,21
"Conferenza stampa con equipaggio Exp 36/37 oggi ore 15:00 diretta sul ASITV  http://t.co/t1hdd10PKR",25,27
"Ci vediamo fra poco a 'Che tempo che fa'!",66,158
"@LindaL72 @Astro_Alex i ran along the river. It was great :)",2,6
"Great to see you all at #lucatweetup - still catching up on all your tweets",24,50
"RT @camurriusa: Le dichiarazioni di @astro_luca dopo la nomina ad ambasciatore del sem. della presidenza ital. Consiglio Un. Europea: http:…",15,0
"@costellato io si, se lo sei anche tu si parte :)",0,2
"RT @Palazzo_Chigi: .@astro_luca sarà “ambasciatore” del semestre di Presidenza italiana dell’Ue #IT2014eu http://t.co/ShfnJghlEL http://t.c…",260,0
"RT @ESA_Italia: Ci ha rappresentato nello spazio, racconterà l'Europa: @astro_luca sarà 'ämbasciatore' del semestre di Presidenza italiana …",43,0
"I'm ready! Are you? #LucaTweetUp",26,45
"@FrenchScotPilot @Cmdr_Hadfield nope: good genes. It's called evolution ;)",0,3
"@SusannaBettin #buonqualsiasimomento anche a te! :)",0,1
"@Cmdr_Hadfield would love to keep going, but I have a tweetup to attend: I better hairy up or I'll be late :)",5,38
"RT @Cmdr_Hadfield: .@astro_luca Hah! Hair today, gone tomorrow :) Good to hair from you, Luca!",14,0
"Ready RT @social4space: #FF all those heading for today's #lucatweetup with @astro_luca  @ESA #ESRIN Liftoff 16:00 http://t.co/lVNFpTDxR5",21,18
"MT “@Cmdr_Hadfield: Haircut in a strange place. And no matter, if a mistake, it grows back'. Not always!!! :)",20,83
"RT @esaoperations: .@astro_luca recounts his leaky spacewalk: Breathing Space: The Luca Parmitano Story http://t.co/2IGp2qtXLt",39,0
"@Marcusvfoto it's the patch of an sts mission",0,1
"@claudiodileo @WhatTheFFacts uhm... No.",1,4
"RT @HBSastrowardoyo: Breathing Space: The Luca Parmitano (@astro_luca) Story: http://t.co/6oopa8BYdP via @YouTube",20,0
