tweet,retweetsCount,favoritesCount
"RT @NASA_Astronauts: A harvest on #ISS today as CDR Steve Swanson preps space-grown lettuce for further study. http://t.co/xayprk4wzz  http…",95,0
"RT @EarthPix: Parga, Greece http://t.co/j01KfvS7dE",3529,0
"RT @EarthPix: Dingle, Ireland http://t.co/8k4VhApI9G",901,0
"RT @EarthPix: Blue Waters of Hawaii http://t.co/jyFvPw5374",1980,0
"RT @EarthPix: Switzerland is beautiful http://t.co/CU3UXlaUxv",1661,0
"RT @EarthPix: Frog and Butterfly Friendship. Photography by Wil Mifer. http://t.co/iVTKF0F6Qx",998,0
"RT @JAXA_jp: [宇宙ステーション・きぼう広報・情報センター] 若田宇宙飛行士のISS長期滞在をまとめた総括ページを公開！ http://t.co/sbh3ZqcWv5",58,0
"Sleep strengthens memory after learning http://t.co/DnbaXUBdjx",8,9
"新しいことを学んだ後に眠ると記憶に定着しやすいのはなぜ？学んだ後眠ることにより神経突起の成長が促進されて記憶として定着するのを助ける、眠るのを邪魔すると神経突起の成長が悪いことを研究者が示しました。http://t.co/DnbaXUBdjx",110,112
"RT @GovernorVA: Gov. McAuliffe announces groundbreaking of research park to bring more innovative biz around NASA's Wallops facility. http:…",295,0
"RT @EarthPix: Lion Love http://t.co/w8y0mX3HVi",1386,0
"健常人において、夜型人間は朝型人間に比べ座っている時間が長く、運動する気になるのが難しい傾向にあった、との研究です。http://t.co/ApLAxrnyjs  週に2時間半以上の中強度の有酸素運動、週に2回以上の筋力トレーニングを推奨。",109,114
"女優 南沢奈央さんのインタビュー「宇宙のことをもっと知りたい！」はこちら。http://t.co/4uw9Bgjqhg サイエンスZEROでご一緒しました。",18,23
"Night owls are more likely to be couch potatoes http://t.co/ApLAxrnyjs",4,6
"RT @NASA: As seen on #Cosmos: Dark Matter &amp; Dark Energy http://t.co/TO8bSPzxWz http://t.co/r26qyugfqm",1442,0
"RT @NASA: As seen on #Cosmos: The Gravitational Lens http://t.co/fU0dcAD7CV http://t.co/G4CDWPrKyF",880,0
"RT @EarthPix: A very happy koala http://t.co/76fkGJH2Rv",2529,0
"RT @EarthPix: The beautiful African Daisy http://t.co/1SM34DvDwA",1433,0
"Exactly 3yrs ago Mike, Sergey and I were in a Soyuz being launched for the Int'l Space Station. Feel like yesterday! http://t.co/jRN5osvYLg",34,45
"3年前の今日、マイク、セルゲイと共にソユーズ宇宙船で国際宇宙ステーションに向け打ち上がりました。昨日のことのようです。 http://t.co/PsMcfwVbtt",98,122
"RT @EarthPix: There are no words to describe this joy! http://t.co/GBzYmMsNcK",1965,0
"RT @EarthPix: Moraine Lake, Alberta, Canada http://t.co/jx7z6wBm8P",874,0
"RT @astro_reid: 1st Vine from space!  Single Earth orbit. Sun never sets flying parallel w/terminator line #ISS #Exp40 @ast... https://t.co…",5674,0
"宝石みたい〜アフリカの川の河口に太陽光が反射して“@astro_reid: Sun glint turns an African river delta into an amazing gem. http://t.co/UeFDJIP6jZ”",182,164
"RT @Earth_Pics: Photo of the Day: The Aurora Borealis, Lyngen Alps, Norway. Congrats @waitforitphoto! Now this is a stunning pic! http://t.…",1689,0
"星新一氏のショートショートに私が出会ったのは中学生の頃でした。最初に手にしたのは文庫本の「ボッコちゃん」。以来、様々な作品を夢中になって読んだ覚えがあります。最近読み返してみる機会がありましたが、30年以上経っても新鮮なのが驚きでした。",74,76
"第2回星新一賞中学生以下ジュニア部門の課題は「100年後の未来を想像して物語を書いてください」応募締切は9月30日。http://t.co/CUZJXkX8UL",55,33
"第2回星新一賞の審査員を務めさせていただくことになりました。課題は「あなたの理系的発想力を存分に発揮して読む人の心を刺激する物語を書いてください」応募締切は9月30日。http://t.co/CHYeztb2ZG",123,97
"クアッカワラビー〜世界一幸せそうな動物“@EarthPix: A selfie with Quokka - the happiest animal on Earth http://t.co/Bs95L32PCq”",178,130
"RT @JAXA_jp: [だいち2号特設サイト][ファン！ファン！JAXA！] だいち2号/H-IIAロケット24号機 打ち上げ写真集 http://t.co/swm0k3Np07",57,0
"RT @JAXA_jp: [宇宙教育センター] 一日宇宙記者「GPM主衛星打ち上げ取材」新聞完成！ http://t.co/HrDAK6jitV",16,0
"RT @EarthPix: Baby beaver getting a bath http://t.co/35Mt3reF1P",1533,0
"RT @EarthPix: Giraffe Kisses http://t.co/1IDBJkYT35",1529,0
"RT @Astro_Wakata: Enjoyed participating in a variety of human research projects post-landing such as this 'Manual Control' experiment. http…",156,0
"RT @Astro_Wakata: Great to be back in the Earth gravity. Rehabilitation at NASA JSC is going well.  Technical debriefings in Houston contin…",154,0
