tweet,retweetsCount,favoritesCount
"“@SpaceLive: Astronauts @Astro_Cady and @Astro_Nicole reflect on their journey to @NASA: http://t.co/GXVOKp2syL #spacelive”.",3,5
"Special thanks to Sally Mackay for putting on an awesome airshow &amp; inspiring kids #NewSmyrnaBeachBalloon&amp;Skyfest",1,1
"With the @EmbryRiddle ecoCar engineers. #innovation http://t.co/TAufc0B9SM",7,7
"Thanks! “@JasonKring: Thanks @Astro_Nicole for sharing your experiences w/ERAU students over lunch! #GoEagles #ERAU http://t.co/1O5pYWzKaZ”",3,5
"Nice to meet u all “@ERAU_CareerSvcs: Nicole Stott, NASA Astronaut &amp; ERAU alumnus stopped by office today! #NASA#ERAU http://t.co/e9wksCo9oq",1,6
".“@stingwray: 38S pressure checks underway. Hatch opening expected ~9:55pm CT. #NASA TV resumes @ 9:15pm #ISS #Soyuz http://t.co/4IdQNodFSC”",3,9
"Swanny in the right seat - enjoy the ride! #Soyuz #ISS http://t.co/LVn8LBceba",18,19
"Liftoff!! Woo hoo!! Swanny, Sasha &amp; Oleg on their way! #Soyuz #ISS http://t.co/AGVMPq2Xnp",22,17
"Less than 1 hr to go until 38Soyuz launch of Swanny, Sasha &amp; Oleg to #ISS. 4:17pm CDT. Watch live at http://t.co/IgpWLUpvgs",6,1
"A replay pic from #ISS I posted for Earth Day. Seems appropriate too for #WorldWaterDay  http://t.co/WKZXiJAPZT",5,8
"“@NASA: #WorldWaterDay Fact: Less than 3% of Earth's water is freshwater: https://t.co/WLPSblvoL9 Image: Great Lakes http://t.co/FGg0u6OM53.",14,11
"“@NatGeo: What is life like aboard the International Space Station? Find out tonight on #LiveFromSpace http://t.co/HJu2y1xt4p”.",8,2
"Astronaut Mike Barratt gives great scoop on the NBL &amp; getting ready to go spacewalking #LiveFromSpace http://t.co/QCIFGkgd6b",6,7
"Selfie w/@SpaceLive crew &amp; @Astro_Cady - filming for #SpaceLive #TalkingAboutAstronautStuff ;) http://t.co/XgJxqyqVgZ http://t.co/uDicDmNvIR",15,40
"Thx! “@SpaceLive: #SpaceLive filming w/ @Astro_Cady and @Astro_Nicole for http://t.co/XgJxqyqVgZ Stay tuned for video http://t.co/VpevJKNsfe",2,3
"“@ClearwaterArea: @graysonkamm @USCG @Astro_Nicole - Hope you had fun.  Did your son enjoy it?” Another great event at KCLW! Thanks!!",0,2
"With Civil Air Patrol cadets at Clearwater Airpark open house today. #FuturePilots http://t.co/E3iAC4tHIv",1,6
"Great website for info about ISS &amp; living in space &amp; link to #LiveFromSpace show http://t.co/tO77izocdc",5,5
"Wonderful show you guys! “@soledadobrien: With @astro_cady post our #livefromspace show! http://t.co/rWwyoY6JE4”",3,6
"“@NatGeoChannel: Thanks for joining us for #LiveFromSpace tonight! If you missed it -encore showing 11/10c tonight! http://t.co/ej6pdolhDG”.",13,23
"I did! Thanks for sharing the amazing life in space! “@NatGeoChannel: Wow! What a ride! Did everyone enjoy #LiveFromSpace?”",3,7
"“@NASA_EDGE: We need young kids to get excited about Science, Technology, Engineering and Mathematics. #LiveFromSpace”.",5,4
"“@stingwray: U s/b watching #LiveFromSpace @NatGeoChannel  Need more great TV shows like this to inspire the world to reach for the stars”.",2,4
"“@spasmunkey: Why are exercise &amp; nutritious diet important on #ISS? Check out @ISS_Research finding: http://t.co/OXN1vLPocB #LiveFromSpace”.",1,1
"Enjoying #LiveFromSpace on the @NatGeoChannel",3,5
"“@NatGeoChannel: How cool was that shot of DC at night? Did anyone spot any landmarks? #LiveFromSpace”.",0,5
"Tonight!! Watch it!! 8 pm ET 'Live From Space' @NatGeoChannel @SpaceLive https://t.co/bxVZFzbEgQ",7,4
"Some space trivia w/ John Glenn Top Gun Academy students @ Tampa Bay History Center #VisitTBHC http://t.co/uIRPtl54tv",2,5
"Great time w/spring break space campers @ Tampa Bay History Center #VisitTBHC http://t.co/Y58u6eLW6V",2,4
"Join me at Tampa Bay History Center tomorrow 3/12 @ 6 pm for a Florida Conversation w/@graysonkamm #SuitedForSpace http://t.co/4wmTLK1hYH",5,2
"Cool toy http://t.co/2H6Oa4YEKl",2,2
"I was sent directly to the office ;) &amp; had fun talking w/students in Clearwater Aeronautics &amp; Space Academy #CHS&amp;ERAU http://t.co/x8A1XCS4oN",1,4
"Good times pretending to float in space w/4th graders at Tarpon Springs Fundamental! http://t.co/4Vfx4gowgd",1,3
"These young astronauts at St Ignatius Early Childhood told me all about rocket ships!! http://t.co/zzHM5j6EFk",2,6
"“@NASA: Watch @MorpheusLander fly higher than Washington Monument 3:45-4pmET today @NASAKennedy testing new tech http://t.co/FqE0ZKTUlE”.",0,2
"Me 2! “@Astro_Ron: looking 4ward 2 #LiveFromSpace 3/14 &amp; saying #HelloFromEarth Ck out @NatGeoChannel's great site http://t.co/Y86Em9GQqh”",2,2
"“@milesobrien: Thanks to all at #todayshow. They made it easy for me to talk about something that's very difficult. http://t.co/u2FgKBc7W1”.",2,2
"My kinda manicure! “@csf_spaceflight: Awesome #spacemanicure! (CSF's Kellie Gerardi &amp; artist @ciaomanhattan2012) http://t.co/skCCsVeVyM”",68,95
"Happy crew in the snow! Welcome home @AstroIllini, Oleg &amp; Sergey!  http://t.co/4u4ByP1Dfl",2,5
"Physical separation confirmed. @AstroIllini, Oleg &amp; Sergey backing away from ISS http://t.co/QtREYvM8xk",5,9
"@AstroIllini, Oleg &amp; Sergey preparing to come home on their Soyuz tonight. Undock @ 8:02 pm ET. Watch on NASA TV",1,2
"“@NatGeo: Tonight: Don't miss the worldwide premiere event of #Cosmos at 9pm ET http://t.co/83qa8Hnb82”.",10,5
"Thx for comments - my son just likes name sundog better, but we both agree yesterday was a 'glory'ous day! ;) http://t.co/7EnTddk7Dc",0,2
"Our lucky day- my son spies this sun dog thru airplane window - our shadow in center. http://t.co/yHZRvUdFVJ",24,33
"After a beautiful dive at the Neutral Buoyancy Lab #NBL #There'sASpaceStationInThatPool!!! http://t.co/ihUAi3mrle",10,14
"My son spotted a Sun Dog thru our sunroof today! B-U-tiful!! http://t.co/coqii7Mnqh",7,10
"Fun time working w/folks in our NASA education office to help design interactive materials for kids. #EVAinabox http://t.co/Co7H9b7q4p",2,6
"More glove testing w/a couple of awesome suit engineers, Lindsay &amp; Sarah.#/FutureSpaceWalks http://t.co/fozqKkZxPk",7,6
"OK, love this video so posting again #WhatKindOfWorldDoYouWant http://t.co/6CUcEeAGOS",4,4
"Congratulations to the students &amp; 1st Irish secondary school experiment to go to space! http://t.co/znCOy4RKNQ",17,12
"“@Bispressoffice: British @astro_timpeake discusses the reality of 'Gravity' in @Telegraph http://t.co/yanHmQ0NUI”.",1,0
"Awesome! “@bnjacobs: #NASA's Real-Life 'Gravity' Images Will Blow You Away (PICTURES) http://t.co/WTNkUjPtut @HuffPostUKTech #StillMighty'",12,8
"Bring it! @SpaceLive:6 Vine tips from Twitter help make ur #SpaceLiveVines out of this world: https://t.co/cRVYaEHOPl http://t.co/aEIkmJlzOr",12,5
"Very cool! “@WIRED: A jaw-dropping image of Saturn's moon Enceladus http://t.co/F8MEct3BZI http://t.co/sPHiA0oonI”",17,18
"Love it! #ISS “@Channel4: stellar night @ #BRITs2014 w/lift-off of our Live from Space season TV trailer #spacelive: http://t.co/M1hRKMKDUe”",4,1
"Go Tim! @astro_timpeake interview w/BBC (just seeing this &amp; you did great!) Thx! #ISSAstronauts&amp;Science   http://t.co/3lAcWFGwTH",0,2
"“@spcnews: SPC instructor, students integrate science w/art http://t.co/welRnxWv5W #spcollege” STEAM-science, tech, eng, ART, &amp; math!",2,2
"Thank you! “@SalemHanna: @Astro_Nicole enjoy and RT! http://t.co/CbAGrEYDMt” #Discovery",0,2
"3 yr anniversary of 39th &amp; final launch of Space Shuttle Discovery. Proud to be a member of STS133 crew #Discovery http://t.co/kHQUz009R8",26,20
"Nice! Thanks! “@DaveAtCOGS: @Astro_Nicole this is mapped on http://t.co/hy8POO9euP; zoom in; Basemap &gt; Imagery; enjoy :)”",0,0
"Thx Peter! “@PC0101: Clearwater, FL, from #ISS, Feb 16, 800-mm for @Astro_Nicole Hi-res here: http://t.co/n38QeRExoE http://t.co/yoZuXWiGEL”",6,5
"Gonna be fun! @graysonkamm: Heading to another great talk at @TampaBayHistory Center on 3/12 @6p w/@Astro_Nicole free!http://t.co/c5lU4wcIDV",5,12
"Supported some advanced spacesuit glove design today. #FutureSpacewalks http://t.co/hn1oufKkn2",31,21
".@SpaceLive: Watch skies tonight... and your televisions. #SpaceLive trailer incoming. Visual contact will be made. http://t.co/7cVhh5mHjG",12,10
"Looking fwd to this! @NatGeoChannel:Excited to announce @soledadobrien to host upcoming 2-hr special, #LiveFromSpace! http://t.co/Z0GHkqPnsG",56,33
"Tribute to Apollo-Soyuz program aired during the Winter Olympics  http://t.co/zz0i7KtTeA",15,15
"Looks like home! Thanks Koichi! “@Astro_Wakata: Tampa and St. Petersburg, Florida. http://t.co/YvMlemWOo2”",11,10
"“@Astro_Wakata: Crescent moon rising from the Earth atmosphere. http://t.co/UYPy9FvsKT” great shot Koichi!",17,23
