tweet,retweetsCount,favoritesCount
"今日、九州上空から撮影した写真です。左のほうに桜島の噴煙も見えます。 http://t.co/SVvm5ge9ax",525,428
"Congratulations on  the successful deploy of the satellites by the NanoRacks  CubeSat Deployer and Kibo robotics! http://t.co/GsUzvC8NKO",576,618
"Saw beautiful aurora over Russia earlier today. http://t.co/8H5rQWXvm5",2351,2064
"Tasmania, Australia.  A beautiful island with a lot of green. http://t.co/GtT9uqkfwb",232,298
"Cook Glacier on Kerguelen Island in Indian Ocean.  Known as France's largest glacier. http://t.co/xBWghli25Z",141,208
"豊明市立中央小学校の皆さん、ISSアマチュア無線のARISS交信イベントでは宇宙に関するたくさんの素晴らしい質問をありがとうございました。皆さんの目標に向かって頑張ってください。",69,52
"We had a nice pass over Beijing at night earlier today. http://t.co/2GtVzZDYFC",364,482
"高槻市立第一中学校の皆さん、ISSアマチュア無線を使ったARISS交信イベントでお話できて楽しかったです。たくさんの素晴らしい質問をありがとう。皆さんの目標に向かって頑張ってください。",81,80
"#Spacehaiku:    Smell of the Earth     From the fresh green apples   Just arrived on Progress   Tweet your #haiku ! http://t.co/Xwq6Hptk7H",363,409
"#宇宙俳句:   貨物機の　地球の香り　青りんご   あなたの#俳句もつぶやいて！ http://t.co/8VLpVJCS21",903,833
"Great day to prepare for Nanoracks Cubesat deployment in Kibo. The satellites will be deployed using Kibo’s robotics. http://t.co/ph1mVAzgye",123,114
"Progress 54P arrived.  A view of the Progress about one second before  contact seen from a window of Soyuz TMA-11M. http://t.co/8WUimlsbFd",295,308
"九州大学での交信イベントに参加してくださった福岡の皆さん、応援有難うございます。皆さんとお話しながら、福岡で過ごした学生時代がとても懐かしく思い出されました。交信イベントではたくさんの素晴らしい質問を有難うございました。",76,89
"節分の今日、有人宇宙活動の更なる飛躍を願って、きぼう日本実験棟の中で豆まきをしました。（フィルターに詰まってしまうのを避けるため袋のままですが。） http://t.co/QrIWw3cuop",1080,653
"JAXAの4Kカメラで冬季五輪が間もなく開幕するソチ付近の夜景を撮影しました。日本選手の皆さん、金メダルを目指して頑張って下さい。選手の皆さんの一生懸命な姿に勇気を戴いています。私も同じユニフォームを着てISSで応援します。 http://t.co/I0XonymxtQ",315,257
"先ほど撮影した名古屋の夜景です。本州の太平洋側は雲のないところが多かったように見えました。 http://t.co/DmXDXymvP1",2113,1735
"Crescent moon rising from the Earth atmosphere. http://t.co/AH61gzmdnW",2071,2081
"今日の日本の夜景です。北海道と東北地方が大きく写っています。東北の太平洋側の明るい光の集まりは、漁船団ではないかと思いますが、ご存知の方がいたら教えてください。 http://t.co/iUpFjnLd1v",2239,1522
"Flying over Rio de Janeiro, Brazil.    Can you can see the white sands of Copacabana Beach? http://t.co/JFxRVdTb6k",255,246
"Just flew over Siberia and saw this beautiful light show. http://t.co/hQz7Q6qAQm",1904,2099
"Great to work on Capillary Flow Experiment-2, a research on liquid’s “wetting” behavior. http://t.co/dqKERRguPO http://t.co/gKAXYEAIRk",142,189
"“Orlan” space suits that Oleg and Sergey used during yesterday’s successful spacewalk. http://t.co/8fZHRpPIg2",178,251
"日本列島の夜景。右手が北海道の南端で、九州の一部まで写っています。 http://t.co/AKoFjKmsLE",2093,1784
"宇宙から見る眩い東京の夜景です。5時間ほど前に通過しました。 http://t.co/UKhFulsPfM",10431,8899
"This morning's green &amp; faint red aurora,orange earth glow,blue scattered light from the sun,&amp; Canadian city lights. http://t.co/Ge41lEjNYR",684,729
"ISSでは複数の宇宙医学の実験に被験者として参加しています。血液サンプルを取得するための採血を無重量環境ではこのように行っています。 http://t.co/Vorrd7hO2F (English) http://t.co/mYJtOskXSZ",120,124
"Patagonia glacier – amazing art of the nature. http://t.co/RRHNV3OFuv",666,671
"Bright city lights of Shanghai at night. http://t.co/BNK4IPgOVp",215,257
"Christmas Island, Kiribati in the central Pacific. Irregularly-shaped atoll with the largest land area in the world. http://t.co/tFCaj0dCFM",178,205
"#Spacehaiku :  The blue thin atmosphere and the darkness of space decorating the rising moon  Tweet your #haiku! http://t.co/nz6P8HUEQc",530,599
"#宇宙俳句 月飾る　蒼い大気と　宇宙（そら）の闇 あなたの#俳句をつぶやいて！ http://t.co/nLqaxz0Rr1",679,756
"Aurora as seen approaching orbital sunrise.  The color contract of the aurora &amp; blue atmosphere is spectacular. http://t.co/baXIi3cSOX",441,499
"Great view of aurora flying over Canada. http://t.co/jaoh4UDg2L",1098,981
"日本は大寒ですね。皆さん、風邪には気を付けてくださいね。宇宙でも地上でも健康第一は共通。健康増進、宇宙医学をテーマにした交信イベント『宇宙と運動』で地上と交信します。ネットでもライブ中継されるそうです。  http://t.co/0FPMK7FqiC",206,123
"Flew over Richat Structure, the “Eye of Sahara”, in Mauritania this afternoon. http://t.co/kbyXT6zcwf",264,356
"#Spacehaiku    At dawn in January Faintly appear Noctilucent clouds   Tweet your #haiku! http://t.co/duXXkNJy1T",303,338
"#宇宙俳句  明け方に　かすかに顔出す　夜光雲 あなたの #俳句 をつぶやいて！ http://t.co/bc5PbWrKAX",617,684
"宇宙で体の質量はこうやって測ります。http://t.co/FEvXv29YXk This is how we measure our body mass on the ISS. http://t.co/KwmCEVcz18",192,192
"My first time to see Angkor Wat, Cambodia. http://t.co/jftmyJpLwB",203,245
"Had a nice ham radio contact with the students at Wallingford STEM Academy/Town of  Wallingford, Wallingford, CT. http://t.co/hNOrzITfvf",68,118
"Enjoyed the ARISS ham radio contact with Collège Les Gondoliers, La Roche sur Yon, France. Thank you for the great questions!",36,35
"The “face” of the Canadarm 2. Plays a key role in supporting spacewalks and capturing/berthing the Cygnus spacecraft. http://t.co/XC60yrGD9X",302,343
"日本宇宙少年団の皆さん、昨日のISSとの交信イベントでは素晴らしい質問をありがとうございました。皆さんの夢、目標に向かって頑張ってください！",60,61
"Cygnus spacecraft “Gordon Fullerton” arrived on the ISS. Congratulations to the entire team on the successful ops! http://t.co/jl3tyce95V",401,399
"JAXAも協力している「宇宙から見たオーロラ展2014」が1月7日から2月2日までの予定で、新宿のコニカミノルタプラザで始まりました。http://t.co/vE1IHih2X4 JAXA宇宙飛行士がISSで撮影したオーロラの写真も展示されています。",351,276
"Exciting afternoon of working on “Capillary Flow Experiment 2” with remote guidance from Portland State University. http://t.co/BwGuabroHg",94,132
"「きぼう」日本実験棟では、シロイヌナズナの種子を発芽させ、植物が重力に耐える体を作るしくみを探る実験Aniso Tubuleを進めています。地球上での植物の効率的な生産や将来の宇宙における植物栽培に役立つ成果が期待されます。http://t.co/Qx6w2atsD0",131,83
"Space #haiku    Shadows of winter clouds run over the ocean just before sunset   Tweet your haiku! http://t.co/7ylka2VIwe",662,643
"宇宙 #俳句  冬雲の　影走る海　日暮れ前  あなたの #俳句 をつぶやいて！ http://t.co/eOGXJO8paa",411,430
"Canary Islands, Spain.  Interesting view of the different shapes of clouds.  Some clouds look like a feather. http://t.co/bC66rtl6Eq",179,177
"Congratulations on the successful launch of Cygnus spacecraft.  It's going to be an exciting weekend of its arrival at the ISS.",68,86
"Istituto Tecnico Industriale 'Galileo Ferraris',San Giovanni Valdarno, Italy- Thank you for the great questions at the ARISS school contact.",22,23
"Truly enjoyed talking with the students at Zespol Szkol Technicznych,Ostrow Wielkopolski, Poland on ARISS hamradio contact. Great questions!",32,33
