tweet,retweetsCount,favoritesCount
"После #ВКД-38. Удаление сменных элементов скафандра #МКС подробнее см. блог http://t.co/JMyPDmdWji http://t.co/I7JfZgGSL9",4,9
"After EVA-38. Removing spacesuit's replaceable elements. #ISS see blog http://t.co/QAGw2Q6ch8 http://t.co/FwK87lTTJk",8,19
"После #ВКД-38. Укладка инструмента на хранение #МКС подробнее см. блог http://t.co/JMyPDmdWji http://t.co/F1F2KAJ6TG",8,8
"After EVA-38. Packing Tool for storage #ISS see blog http://t.co/QAGw2Q6ch8 http://t.co/sIRdiwXepn",7,19
"Орлеанское древо дельты Миссисипи. см. блог #МКС http://t.co/mmKi67xVfK http://t.co/EbBOzkWe3G",15,16
"New Orleans Tree - the Mississippi River Delta #ISS #BlueDot HQ in blog http://t.co/4gEhwqOv7r http://t.co/RlnLqnIBWO",27,42
"Aurora over the South Pole #ISS #BlueDot more photos in blog http://t.co/emJj7KI8fz http://t.co/wzCvEi2gIK",110,119
"Полярное сияние над Южным Полюсом на фоне звёзд #МКС ещё фото см. в блоге http://t.co/emJj7KI8fz http://t.co/WSzwYeMSEL",40,36
"И в космосе стрекозы летают… #МКС см. блог (Space Dragonfly #ISS HQ blog) #BlueDot http://t.co/utkNn5Dng8 http://t.co/u2dU50YJtN",23,37
"Синайский полуостров. Египет. Нил. Красное море #МКС http://t.co/BSzVVxhqhD http://t.co/QEPfXBq9t8",24,31
"The Sinai Peninsula. Egypt. Nile. Red Sea #ISS #BlueDot http://t.co/BSzVVxhqhD http://t.co/6I40BCNVgE",82,91
"Семья всегда рядом! #МКС (Family is always close! #ISS) http://t.co/RNY9XJrYlY http://t.co/z3mjIDixLG",28,38
"After #EVA38 'Test' Experiment #ISS #spacewalk detail in blog http://t.co/4JMqQ4uryl http://t.co/eXoZUYwKQw",5,17
"После #ВКД-38 обработка результатов эксперимента 'Тест' #МКС подробнее см. блог http://t.co/4JMqQ4uryl http://t.co/4HVyHrHmfN",2,8
"RT @NASA: Friendly #WorldCup rivalry pits U.S. vs German astronauts on space station: http://t.co/XkjeL9dP4S #USA #GIF #ISS  http://t.co/mt…",1293,0
"Гавайские острова #МКС см. блог (southern part of the Hawaiian Islands #ISS HQ blog) #BlueDot http://t.co/g1mIBTCtRw http://t.co/gB2Gsnv1lC",44,48
"Пёрл Харбор Гавайи #МКС см. блог (Pearl Harbor Hawaii #ISS HQ in blog) #BlueDot http://t.co/XuCsoMptJc http://t.co/buaIiTOxGi",38,51
