tweet,retweetsCount,favoritesCount
"2nd French-Swedish Space Meeting kicks off by CNES DG Barre, SNSB DG Norberg &amp; Swedish ambassador Gunnar Lund http://t.co/JCLIdyYjGX",0,1
"Svenska rymdnissar förbereder sig på ambassaden i Paris för möte i morgon med franska rymdstyrelsen CNES http://t.co/pdGoqd9lVD",4,5
"RT @SuedeenFR: L'@AmbassadeurSE avec l'astronaute @CFuglesang. 'Deuxième rencontre spatiale' demain avec @CNES_France #66NSuède http://t.co…",3,0
"Delade ut priser till Unga Forskare på Tekniska Museet. Vilken kompetens och framåtanda! Grattis ALLA som var med! http://t.co/ryp8UnzJom",7,7
"Tors 3/4 öppen föreläsning på KTH kl 18-19 i F1. Jag pratar om ”Jordens verklighet skapas i rymden”, livestream också http://t.co/SFMQLxRqYH",2,5
"RT @rymdkanalen: Vid Rymdstyrelsens resa till Kiruna besöker vi Rymdgymnasiet. Fuglesang håller uppskattat föredrag om sina rymdresor http:…",1,0
"You can never argue with safety rules - even in an ice hotel you MUST have fire extinguishers!! http://t.co/UuAVfMJEy4",41,26
"Space age technology?!?Harvesting ice at Jukkasjärvi. Material for next year's ice hotel. http://t.co/OBeVqmI1Q0",1,2
"Rymdstyrelsen besöker Esrange - här vid största raketen MAXUS. Bland deltagarna längst t.h. vår GD Olle Norberg http://t.co/IEjTZRMM5M",3,1
"Team Fylking/Fuglesang vann helt otippat 'Team Annette Norberg challenge' i curling i Danderydshallen http://t.co/Tly5PQj8eE",5,7
"Thanks for many nice birthday greetings. Yesterday I became a 57:er in double sense. But feel like 47:-)",1,6
"#fopol  Trots stora resurser är Sverige inte speciellt bra på forskning och högre utbildning. Felprioriteringar? http://t.co/a5CKZqgJIY",12,0
"Forskare bör alla delta i grundutbildningen på universitetsnivå - fel att kunna friköpa sig, säger Staffan Normark, KVA. Jag håller med.",2,1
"SSF:s forskningspolitiska seminarium ”Sveriges plats i int’l forskning” #fopol",0,2
"Stort ballonguppsläpp i Karlshamn med massor av 'visste du att' lappar i. Hitta en och följ instruktionerna där! http://t.co/M1YqJLcfPB",10,7
"Full fart på Kreativum,men VD Tina Ivarsson håller reda på mig http://t.co/OtsHX66EyH",1,4
"Bordat en Saab2000 med destination Ronneby. En spännande em i Karlshamn och Kreativum väntar nu. http://t.co/hBQxKNoa5g",0,1
"Nu öppnar vi KTH Rymdcenter. Med synergier och spännande initiativ ska både studenter och forskare stimuleras.  http://t.co/ZmvzxM01qu",9,7
"Project work in my Human Spaceflight course at KTH: Design the first mission to Mars. Workshop on 7/3 http://t.co/7kusKzfhsj",2,1
"Geneva, ICTR-PHE conf. Linking CERN and health, like radiotherapy. My talk: ”Health implications and applications in Space”.",3,2
"Inspelning av #Superlördag med @ylvahallen som Supergäst pratar vi aliens http://t.co/mDY55A0tWq",2,2
"Galapremiär ”Mandela”: Vilken fantastisk man! Och utmärkt film. Omöjligt vara oberörd",0,4
"316 external 1-prio applicants for KTH’S AeroSpace Master program! More than any of the other 50 masters &amp; up 60% since last yr",1,2
"Today starts Spring term at KTH &amp; Tomorrow I give 1st lecture in my new course Human Spaceflight.",4,4
"Seems NASA getting Presidential support to prolong ISS to 2024. A good first step! The other ISS partners should take similar steps soon!",3,1
"Härlig entusiasm i Småland för astronautkongressen 2015. De jobbar #motnyahöjder ! Tack @Landshovding för initiativ, bra org samt nyår",8,6
"Årets 1a arb.dag i Växjö. Möten &amp; PR om Astronautkonf i Sverige 2015. Avslutas 2-3 dagar i Småland. Nu väntar P4 Kronoberg…",9,5
"RT @vpostrel: More shocking good news about the state of the world. Prepare to get angry. http://t.co/8dsfHSmpxf",271,0
"Ett underbart GRATTIS till Saab &amp; hela Sveriges flygverksamhet för Gripenbeslutet i Brasilien! Det lär spilla över på vår rymdverksamhet oxå",21,18
"#kramaenkompis Temat för årets Svenska Hjältar gala. Här med juryns ordf Anja Pärson http://t.co/ZkAL7I3G9J",5,6
"Kinas månrover Yutu väcker välförtjänt intresse http://t.co/YbBq3n9uf5 I morgon bitti (7:15) är jag inbjuden till TV4 att prata om det mm",4,1
"Horizon2020 Space call info &amp; network in Brussels w @markp8183 Presenting KTH activities &amp;getting info for more Swedish future applications",1,0
"Kulturministern provar dataspel på Tekniska Museets Game On-utställning. http://t.co/aFIZDQo4sS",0,0
"tänker ofta på mina rymdresorna, men hade inte tänkt på att det idag är 7 år se’n T0! Påmindes under intervju idag http://t.co/shAdorCGNi",4,3
"RT @ESA_EAC: Today, 7 years ago, ESA astronaut Ch. Fuglesang launched on his Celsius mission, becoming the first Swedish in space. http://t…",10,0
"Man skulle kunna tro att TVs julkalender lånat idé ur mina barnböcker, där de åker raket genom ett svart hål för att komma till rätt tid:-)",2,6
"“@Landshovding: Trevligt välkomnande Vinnovas styrelsemöte på Norrköpings Vis-C - eller hur @CFuglesang ;)! http://t.co/vGlRRB4hbT” Kul:-)",0,1
"Raketuppskjutning på gång för TV-prog 'Kalkyl' i URs regi. SVT1 under 2014 http://t.co/p6CyD1VmWS",2,3
"0 till 94% kännedom om varumärket i Kina på 4 år är ”helt ok”. Peter Vesterbacka, CMO,om ‘Angry Birds’ på DI Gasellgala. Kan hålla med!",1,2
"RT @crosstalkstv: @CFuglesang Professors' live discussion. Live stream starts Dec 4th @ 4pm GMT. Trailer: http://t.co/f9D2gio7ed Agenda htt…",1,0
"Asia goes deep space. India left LEO for Mars http://t.co/diPc3YJG2C China to launch a Moon rover, with some ESA help http://t.co/15Eru8kaAR",3,1
"Advent, och Ingenjörpodden inleds. Lyssna varje dag på en mer el mindre känd ingenjörs korta berättelse http://t.co/Ke3AS6QCOV jag hörs 4/12",4,2
"Halmstad idag för prat för lärare på Smil(e) konferensen http://t.co/ldOVFfJcIL Hur kan rymd inspirera i skolor? Sen prat för  studenter",0,0
"Tack Sveriges Ingenjörer @Ingenjorerna för underbart stöd till Tekniska Museets nya Science Center, 5mkr! http://t.co/McFf19vnTP",13,8
"WS på VINNOVA om påverksansplattformar mot EUs nästa forskprogram Horizon2020. Det gäller att komma med inspel tidigt. I vår för 2016",0,0
"Space symposium at Chalmers to start. I’ll talk absolut all exciting science on ISS and what weightlessness offers as research opportunities",0,2
"Grattis Norge, Grattis Magnus Carlsen, överlägsen ny världsmästare i schack! Sista partiet gick in i det sista till bara kungarna var kvar",5,5
"Spännande rymdforskning som KTH deltar i: http://t.co/QSnw5QEzxM Superexplosion i kosmos som blir svår att förklara",3,2
"At ESTEC today, following exciting events such as the Swarm magnetic mission launch and a likely new world champion in chess very soon",0,1
"Going back ”home” to ESA for a few days. Tomorrow EAC in Cologne, Friday ESTEC in Holland. Looking forward to see some old friends.",0,0
"Barnens härliga frågor tog aldrig slut på Nobelmuseet. Sedan boksignering. Mer i morgon på NK kl 14. http://t.co/aSRh21303P",1,2
"@edgren77 Boken ”Det Svarta Hålet” försöker ge en uppfattning om vad som händer i mikrovärlden, vad kvantmekanik innebär. Lite knepigt.",1,1
"Det blev varma applåder när Robyn fick KTHs stora pris. Välförtjänt. Roligt. http://t.co/tBEcv0Hg45",14,6
"Många frackar och långklänningar vid processionen in till KTHs Promotion&amp;Installation 2013. Fanborgenni bakgrunden http://t.co/YrgYSkqT4R",2,2
"Äntligen! Min knepigaste barnbok ”Det Svarta hålet” färdig. Boksignering på Nobelmuseet lör kl15 och NK sön kl 14. http://t.co/u0Arzh7TlB",6,4
"Bra att åtminstone norrgående tåg i Sthlm går! På väg till Västerås, ska tala för lärare och Skolverket om 2 tim",0,0
"Imorgon: Träff för gymnasielärare som undervisar i NT. Med bl a @ParHolmgren och @CFuglesang. Följ via #NTsatsningen http://t.co/d8twoaUHes",2,0
"David Jarvis’ roadmap to successful innovation http://t.co/gkOFmVKfpk",2,2
"Follow the seminar ”Entreprenurship and Space” live on the web. Find the link to the steam on http://t.co/EWhaw5amNA",1,0
"@Astro_Cady ha-ha, Swedish or Norwegian is nice, but English also OK:-)",0,0
"Entreprenörskap och Rymd - seminarium av RS, IVA och VINNOVA inleds kl 14 med Mike Lopez-Alegria ”Perspectives on Human Spaceflight”",1,2
"#rymdturne avslutades idag i Svärdsjöskolan. Bästa föredraget höll eleverna! Och teater om hur det vore att på Venus  #skola",1,0
"It’s very nice symbolism sending the Olympic torch to ISS. Both the Olympic games and ISS are huge peace projects for the whole world",14,6
"…massa bra frågor. Tyvärr hann jag inte med alla, men det var em härlig stämning avslutat med fika. Tack!",0,0
