tweet,retweetsCount,favoritesCount
"RT @K12FutureE: Honored to be announcing the start of http://t.co/AGNJJnSfpU with @_MadeInSpace and @NASA  at the White House Maker Faire! …",4,0
".@WhiteHouse  announces @ASMEtweet @NASA 3D printing from #ISS challenge.  Students sign up http://t.co/Y1V3XZhfIY #NationOfMakers #STEAM 🚀",12,4
"RT @Phil44: Full info on exhibitors &amp; announcements at 1st @WhiteHouse Maker Faire: http://t.co/3oJLJe5bxu http://t.co/1CmRpajS3v (pdf) #Na…",15,0
"RT @Phil44: Announcements today include new @NASA CubeSat initiative for all 50 states http://t.co/3oJLJe5bxu http://t.co/AvCLsPErtJ #Natio…",14,0
"RT @ProjectPlaytime: Having fun tonight at New Beginning playing with colorful playdough handmade by one of our dedicated volunteers! http:…",3,0
"Counting down to a mission to Mars http://t.co/LPogwiBo7A",5,5
"“@SpiritbearNY:  Everyone who follows u can block n report the person 4 spam. That will get them suspended from Twitter. @lelanddycx” Thx SB",1,0
"This is the real Leland Melvin n I would appreciate u not impersonating me by using my name and picture with the handle @lelandycx Thanks LM",9,9
"“@ScholasticTeach: ICYMI: Readers unlocked new constellation in the #SummerReading Challenge. Pisces! https://t.co/ZYIzriZ4aF” Gr8 readers!🚀",4,6
"Little Meeko let us know that @NASA 's future is in good hands. He #inspires me to inspire more #STEM &amp; #STEAM Ed 🚀🎼🎨 http://t.co/RvSmRZb3nn",82,200
"RT @GstarRaw: G-Star RAW is nominated for a Cannes Lion in Product Design for our #rawfortheoceans campaign. View to learn more: http://t.c…",22,0
"Code red. http://t.co/OmIYLk9mjL",3,2
"Space Body. http://t.co/GSdKqyCfnj",1,2
"“@pitbullsrock: Probably not as fun (or dangerous) as my (AF) first chem set! http://t.co/Nam2pmcyMQ”. But still just as interesting #STEAM",1,4
"Morning. @ Home http://t.co/0RPi001lpN",0,5
"“@SpiritbearNY: Beautiful photo of ur dad! He has a wonderful face and aura. Remids me of a very dear friend. Happy Father's Day 2 him! Thx🚀",0,0
"Happy Father's Day men!  For those passed-on please rest in peace and Godspeed.  Love you pops! http://t.co/UbAg56CkZs",4,22
"Sunset. @ Liberty Mountain Snowflex Centre http://t.co/TyVvQaEL15",0,2
"An Astronaut's Guide to Life on Earth. @cmdr_hadfield did not know you had those gnarly skateboard skills.  Great jo… http://t.co/xWeaErno0K",5,5
"Thanks Elon for sharing your technology with the world to help save our planet. Godspeed brother! http://t.co/LDnkhDE4fL",8,12
"Check out my Flipboard magazine, Lux http://t.co/Gv6q87LuDC",2,4
"RT @magabritle: New #MGL music 4u, 'What Else Could I Do?' https://t.co/FAKlNKsMTA @SpencerScholes @SpencerMuseum @juanhuevos @ursulaliang …",2,0
"@Pharrell and @astro_flow preaching #STEAM http://t.co/zHFNUtUEOH",0,0
"Mos Def and Lee on #TBT http://t.co/G9FlRJNVio",2,3
"CoSTEM words to Congress.  #STEAM. http://t.co/7sGqGGvTv7",1,3
"RT @NASA_EO: Thirty-two countries. Thirty-two images. Only one #WorldCup. Have a favorite? http://t.co/AlGAbFR07A @NASAGoddardPix http://t.…",132,0
"Tablet based individualized learning. #STEAM http://t.co/BGYITGm7TJ",1,2
"RT @OpenBadges: Cities of Learning expands to 5 more cities || http://t.co/RmjwXIcTkb #Col2014 #CitiesLearn #connectedlearning #OpenBadges …",5,0
"Tim Dodd great images of an Everyday Astronaut. http://t.co/2xepXIiMbF",4,3
"“@AnoushehAnsari: @Astro_Flow @neiltyson @COSMOSonTV 2 of my favorite people :)”. You are definitely one of my favorite people too Anousheh.",3,5
"Post meal @neiltyson Go @COSMOSonTV #STEAM #STEM 🚀 http://t.co/jh9rZX1jQT",12,26
"Before they brought the food out😄 Proud of what you are doing with #Cosmos brother @neiltyson Carl would be pleased🚀! http://t.co/JrCABLQDXQ",7,24
"Paper Stone Light. Thanks for #STEAM Design @ Creative Artists Agency. @caaspeakers @CAASpeakersEDU @caafoundation http://t.co/aVhqjc9u5b",1,2
"Get the visual story from The Apple Worldwide Developers Conference (WWDC) 2014 - Day 5 http://t.co/Tp18oYDXh8 #wwdc #wwdc14 #wwdc2014",2,3
"Thanks Dylan and team @NASA_Johnson  gr8 channel. Inside the ISS - Splitting Hairs About Gravity - Update! http://t.co/H6ijs2MYuM @youtube 🚀",1,2
"RT @Scholastic: The 4th constellation in the #SummerReading Challenge has been unlocked! @Astro_Flow teaches us how to find it: https://t.c…",9,0
"RT @simonsinek: Know anyone graduating college this year? We put this package together to help them find a job they love. Inspire on! http:…",80,0
"“@mertdumenci: your talk was the most interesting talk of all sessions in WWDC. Thank you for sharing your experience with us!” Much Thanks🚀",1,4
"#wwdc14 pre-Columbus International Space Station. @ Moscone Center http://t.co/xpQPTOTfj7",3,6
"littleBits are #maker sauce.  Great hands-on experiential #STEAM learning http://t.co/p1hwHeEtSU",3,2
"Gordon Parks:  A true renaissance man. http://t.co/sdOOdPIS4o",3,2
"“@AishaG10:  @BlackGirlsCode, #LoveIsRespect hackathon 4 @BlackEnterprise.” Flipped 2 http://t.co/GizqD5lafs  Thanks for sharing the article",2,1
"RT @ruthef: @Astro_Flow check out E-Textiles in a Box for girls becoming makers http://t.co/0R9yCcvzfh @NCWIT",1,0
"RT @singhns: Bummed there's no video of talk by @Astro_Flow at Apple #WWDC http://t.co/AjT6yoQl10 covers his amazing story + @topcoder work…",2,0
"RT @cjweyfo: Check out @Astro_Flow's 4 mags on @Flipboard all about space. Welcome to the MagMaker community: http://t.co/ibNVT1GC6y",2,0
